state_code,district_code,sub_district_code,level,area_name,noofvillages,total_population,male_population,female_population
22,409,03319,SUB-DISTRICT,Gunderdehi,159,191287,95182,96105
22,409,03320,SUB-DISTRICT,Dondi Luhara,205,191366,94142,97224
22,409,03321,SUB-DISTRICT, Balod,91,101759,50260,51499
22,409,03322,SUB-DISTRICT,Dondi,112,96805,47191,49614
22,409,03323,SUB-DISTRICT,Gurur,121,139450,69308,70142
22,410,00000,DISTRICT,Raipur,2094,2580583,1288567,1292016
22,410,03324,SUB-DISTRICT,Simga,122,184855,92557,92298
22,410,03325,SUB-DISTRICT,Bhatapara,108,145758,72731,73027
22,410,03326,SUB-DISTRICT,Baloda Bazar,145,209012,104118,104894
22,410,03327,SUB-DISTRICT,Palari,132,193612,96589,97023
22,410,03328,SUB-DISTRICT,Kasdol,212,195406,97154,98252
22,410,03329,SUB-DISTRICT,Bilaigarh,219,210517,104827,105690
22,410,03330,SUB-DISTRICT,Arang,164,282591,142281,140310
22,410,03331,SUB-DISTRICT,Abhanpur,105,198342,99153,99189
22,410,03332,SUB-DISTRICT,Raipur,88,211052,106972,104080
22,410,03333,SUB-DISTRICT,Rajim,98,143812,71810,72002
22,410,03334,SUB-DISTRICT,Tilda,131,192239,96391,95848
22,410,03335,SUB-DISTRICT,Bindranavagarh(Gariyaband),151,84556,41557,42999
22,410,03336,SUB-DISTRICT,Chhura,158,110235,54268,55967
22,410,03337,SUB-DISTRICT,Mainpur,168,124384,61624,62760
22,410,03338,SUB-DISTRICT,Deobhog,93,94212,46535,47677
22,411,00000,DISTRICT,Mahasamund,1112,912602,451691,460911
22,411,03339,SUB-DISTRICT,Basna,215,165272,81706,83566
22,411,03340,SUB-DISTRICT,Saraipali,235,174954,86977,87977
22,411,03341,SUB-DISTRICT,Mahasamund,189,202308,100912,101396
22,411,03342,SUB-DISTRICT,Pithora,238,196238,96492,99746
22,411,03343,SUB-DISTRICT,Bagbahra,235,173830,85604,88226
22,412,00000,DISTRICT,Dhamtari ,619,650586,323420,327166
22,412,03344,SUB-DISTRICT,Kurud,132,197683,98759,98924
22,412,03345,SUB-DISTRICT,Magarlod,113,115150,57387,57763
22,412,03346,SUB-DISTRICT,Dhamtari,139,171556,85366,86190
22,412,03347,SUB-DISTRICT,Nagri,235,166197,81908,84289
22,413,00000,DISTRICT,Uttar Bastar Kanker,1063,672180,335149,337031
22,413,03348,SUB-DISTRICT,Charama,97,96755,47431,49324
22,413,03349,SUB-DISTRICT,Bhanupratappur,110,86812,42817,43995
22,413,03350,SUB-DISTRICT,Durgkondal,150,64293,32211,32082
22,413,03351,SUB-DISTRICT,Kanker,100,86208,42759,43449
22,413,03352,SUB-DISTRICT,Narharpur,118,105915,51711,54204
22,413,03353,SUB-DISTRICT,Antagarh,189,71398,35632,35766
22,413,03354,SUB-DISTRICT,Pakhanjur,299,160799,82588,78211
22,414,00000,DISTRICT,Bastar,1128,1219705,600652,619053
22,414,03355,SUB-DISTRICT,Keskal,101,81888,40157,41731
22,414,03356,SUB-DISTRICT,Bade Rajpur,55,75919,37370,38549
22,414,03357,SUB-DISTRICT,Kondagaon,182,170874,83693,87181
22,414,03358,SUB-DISTRICT,Makdi,96,99714,49189,50525
22,414,03359,SUB-DISTRICT,Farasgaon,103,92446,45392,47054
22,414,03360,SUB-DISTRICT,Jagdalpur,108,114345,56914,57431
22,414,03361,SUB-DISTRICT,Lohandiguda,82,75842,37209,38633
22,414,03362,SUB-DISTRICT,Bastanar,42,48040,23107,24933
22,414,03363,SUB-DISTRICT,Bastar,110,153949,76455,77494
22,414,03364,SUB-DISTRICT,Bakavand,111,149823,74622,75201
22,414,03365,SUB-DISTRICT,Tokapal,70,77505,37573,39932
22,414,03366,SUB-DISTRICT,Darbha,68,79360,38971,40389
22,415,00000,DISTRICT,Narayanpur,375,117714,58653,59061
22,415,03367,SUB-DISTRICT,Narayanpur,175,82764,41106,41658
22,415,03368,SUB-DISTRICT,Orchha,200,34950,17547,17403
22,416,00000,DISTRICT,Dakshin Bastar Dantewada,590,437405,213930,223475
22,416,03369,SUB-DISTRICT,Dantewada,56,59283,28640,30643
22,416,03370,SUB-DISTRICT,Gidam,67,66476,33246,33230
22,416,03371,SUB-DISTRICT,Katekalyan,43,43335,20737,22598
22,416,03372,SUB-DISTRICT,Kuakonda,53,46354,22370,23984
22,416,03373,SUB-DISTRICT,Konta,241,91320,45593,45727
22,416,03374,SUB-DISTRICT,Chhindgarh,78,79672,38599,41073
22,416,03375,SUB-DISTRICT,Sukma,52,50965,24745,26220
22,417,00000,DISTRICT,Bijapur,565,225630,113344,112286
22,417,03376,SUB-DISTRICT,Bhopalpattnam,130,44945,22581,22364
22,417,03377,SUB-DISTRICT,Usur,122,55686,28161,27525
22,417,03378,SUB-DISTRICT,Bijapur,95,50319,25170,25149
22,417,03379,SUB-DISTRICT,Bhairamgarh,218,74680,37432,37248
23,000,00000,STATE,MADHYA PRADESH,51929,52557404,27149388,25408016
23,418,00000,DISTRICT,Sheopur ,516,580509,305360,275149
23,418,03380,SUB-DISTRICT,Vijaypur,94,127573,68933,58640
23,418,03381,SUB-DISTRICT,Beerpur,68,87468,46420,41048
23,418,03382,SUB-DISTRICT,Sheopur,165,174030,90589,83441
23,418,03383,SUB-DISTRICT,Badoda,91,83177,43170,40007
23,418,03384,SUB-DISTRICT,Karahal,98,108261,56248,52013
23,419,00000,DISTRICT,Morena,775,1495508,815218,680290
23,419,03385,SUB-DISTRICT,Ambah,73,211512,114282,97230
23,419,03386,SUB-DISTRICT,Porsa,71,191485,103203,88282
23,419,03387,SUB-DISTRICT,Morena,176,359597,199098,160499
23,419,03388,SUB-DISTRICT,Joura,231,398111,217734,180377
23,419,03389,SUB-DISTRICT,Kailaras,105,165745,89731,76014
23,419,03390,SUB-DISTRICT,Sabalgarh,119,169058,91170,77888
23,420,00000,DISTRICT,Bhind,890,1270083,694756,575327
23,420,03391,SUB-DISTRICT,Ater,100,139378,75380,63998
23,420,03392,SUB-DISTRICT,Bhind,171,315413,171842,143571
23,420,03393,SUB-DISTRICT,Mehgaon,142,177008,97528,79480
23,420,03394,SUB-DISTRICT,Gormi,60,107933,59245,48688
23,420,03395,SUB-DISTRICT,Gohad,195,230248,126948,103300
23,420,03396,SUB-DISTRICT,Ron,45,78005,42390,35615
23,420,03397,SUB-DISTRICT,Mihona,44,72507,39734,32773
23,420,03398,SUB-DISTRICT,Lahar,133,149591,81689,67902
23,421,00000,DISTRICT,Gwalior,618,758244,409349,348895
23,421,03399,SUB-DISTRICT,Gwalior (Gird),309,392603,213532,179071
23,421,03400,SUB-DISTRICT,Dabra (Pichhore),151,182706,97890,84816
23,421,03401,SUB-DISTRICT,Bhitarwar,79,89630,48036,41594
23,421,03402,SUB-DISTRICT,Chinour,79,93305,49891,43414
23,422,00000,DISTRICT,Datia,586,604772,323966,280806
23,422,03403,SUB-DISTRICT,Seondha,96,93092,50598,42494
23,422,03404,SUB-DISTRICT,Indergarh,103,113876,61191,52685
23,422,03405,SUB-DISTRICT,Datia,247,263179,140251,122928
23,422,03406,SUB-DISTRICT,Bhander,140,134625,71926,62699
23,423,00000,DISTRICT,Shivpuri,1305,1430627,763554,667073
23,423,03407,SUB-DISTRICT,Pohri,238,207352,110643,96709
23,423,03408,SUB-DISTRICT,Shivpuri,181,160875,86204,74671
23,423,03409,SUB-DISTRICT,Narwar,145,179542,97496,82046
23,423,03410,SUB-DISTRICT,Karera,100,165614,88781,76833
23,423,03411,SUB-DISTRICT,Kolaras,191,143505,76274,67231
23,423,03412,SUB-DISTRICT,Badarwas,140,164181,86343,77838
23,423,03413,SUB-DISTRICT,Pichhore,172,241558,128580,112978
23,423,03414,SUB-DISTRICT,Khaniyadhana,138,168000,89233,78767
23,424,00000,DISTRICT,Tikamgarh,878,1195293,629477,565816
23,424,03415,SUB-DISTRICT,Niwari,89,136495,71591,64904
23,424,03416,SUB-DISTRICT,Orchha,32,35847,19115,16732
23,424,03417,SUB-DISTRICT,Prithvipur,132,153247,81096,72151
23,424,03418,SUB-DISTRICT,Jatara,99,168017,88623,79394
23,424,03419,SUB-DISTRICT,Mohangarh,74,88631,46704,41927
23,424,03420,SUB-DISTRICT,Palera,136,196047,102888,93159
23,424,03421,SUB-DISTRICT,Baldeogarh,87,114046,59794,54252
23,424,03422,SUB-DISTRICT,Khargapur,64,100046,53014,47032
23,424,03423,SUB-DISTRICT,Tikamgarh,165,202917,106652,96265
23,425,00000,DISTRICT,Chhatarpur,1085,1363359,725273,638086
23,425,03424,SUB-DISTRICT,Gaurihar,131,178175,95904,82271
23,425,03425,SUB-DISTRICT,Laundi,61,77944,41770,36174
23,425,03426,SUB-DISTRICT,Chandla,86,87763,47206,40557
23,425,03427,SUB-DISTRICT,Nowgong,74,123124,64667,58457
23,425,03428,SUB-DISTRICT,Maharajpur,44,68098,36174,31924
23,425,03429,SUB-DISTRICT,Chhatarpur,145,211833,112105,99728
23,425,03430,SUB-DISTRICT,Rajnagar,132,216270,114345,101925
23,425,03431,SUB-DISTRICT,Bada Malhera,100,92600,49286,43314
23,425,03432,SUB-DISTRICT,Ghuwara,53,85216,45374,39842
23,425,03433,SUB-DISTRICT,Bijawar,146,142275,75544,66731
23,425,03434,SUB-DISTRICT,Buxwaha,113,80061,42898,37163
23,426,00000,DISTRICT,Panna,947,891185,467473,423712
23,426,03435,SUB-DISTRICT,Ajaigarh,118,153801,81887,71914
23,426,03436,SUB-DISTRICT,Panna,117,97206,51588,45618
23,426,03437,SUB-DISTRICT,Devendranagar,67,67484,35304,32180
23,426,03438,SUB-DISTRICT,Gunnor,145,133513,69607,63906
23,426,03439,SUB-DISTRICT,Amanganj,111,100816,52918,47898
23,426,03440,SUB-DISTRICT,Pawai,172,153113,80194,72919
23,426,03441,SUB-DISTRICT,Shahnagar,117,107623,55839,51784
23,426,03442,SUB-DISTRICT,Raipura,100,77629,40136,37493
23,427,00000,DISTRICT,Sagar,1901,1669662,884133,785529
23,427,03443,SUB-DISTRICT,Bina,156,118623,63060,55563
23,427,03444,SUB-DISTRICT,Khurai,173,138091,73083,65008
23,427,03445,SUB-DISTRICT,Malthon,176,152631,80660,71971
23,427,03446,SUB-DISTRICT,Banda,164,171671,91157,80514
23,427,03447,SUB-DISTRICT,Shahgarh,110,121754,64987,56767
23,427,03448,SUB-DISTRICT,Rahatgarh,131,92562,49078,43484
23,427,03449,SUB-DISTRICT,Sagar,361,410831,217904,192927
23,427,03450,SUB-DISTRICT,Garhakota,101,85684,45145,40539
23,427,03451,SUB-DISTRICT,Rehli,120,109290,57743,51547
23,427,03452,SUB-DISTRICT,Kesli,175,116951,61569,55382
23,427,03453,SUB-DISTRICT,Deori,234,151574,79747,71827
23,428,00000,DISTRICT,Damoh,1176,1013668,530471,483197
23,428,03454,SUB-DISTRICT,Hatta,154,117137,61565,55572
23,428,03455,SUB-DISTRICT,Patera,156,124353,65175,59178
23,428,03456,SUB-DISTRICT,Batiyagarh,144,141466,74236,67230
23,428,03457,SUB-DISTRICT,Patharia,131,144719,76144,68575
23,428,03458,SUB-DISTRICT,Damoh,231,190401,99975,90426
23,428,03459,SUB-DISTRICT,Jabera,179,156995,81578,75417
23,428,03460,SUB-DISTRICT,Tendukheda,181,138597,71798,66799
23,429,00000,DISTRICT,Satna,1799,1754517,907904,846613
23,429,03461,SUB-DISTRICT,Raghurajnagar,236,207164,108242,98922
23,429,03462,SUB-DISTRICT,Majhgawan,166,118756,62149,56607
23,429,03463,SUB-DISTRICT,Birsinghpur,134,108436,56632,51804
23,429,03464,SUB-DISTRICT,Nagod,244,209823,109182,100641
23,429,03465,SUB-DISTRICT,Unchahara,214,172519,89176,83343
23,429,03466,SUB-DISTRICT,Rampur Baghelan,132,154489,79960,74529
23,429,03467,SUB-DISTRICT,Kotar,81,100030,51975,48055
23,429,03468,SUB-DISTRICT,Amarpatan,170,205353,105531,99822
23,429,03469,SUB-DISTRICT,Ramnagar,179,159414,81203,78211
23,429,03470,SUB-DISTRICT,Maihar,243,318533,163854,154679
23,430,00000,DISTRICT,Rewa,2408,1969321,1017839,951482
23,430,03471,SUB-DISTRICT,Teonthar,261,224136,116963,107173
23,430,03472,SUB-DISTRICT,Jawa,237,215071,111985,103086
23,430,03473,SUB-DISTRICT,Sirmour,178,174576,89613,84963
23,430,03474,SUB-DISTRICT,Mangawan,263,203226,104655,98571
23,430,03475,SUB-DISTRICT,Semaria,165,143108,73708,69400
23,430,03476,SUB-DISTRICT,Hanumana,293,238111,122723,115388
23,430,03477,SUB-DISTRICT,Mauganj,284,163291,83773,79518
23,430,03478,SUB-DISTRICT,Naigarhi,313,162637,84246,78391
23,430,03479,SUB-DISTRICT,Huzur,193,229104,118949,110155
23,430,03480,SUB-DISTRICT,Raipur - Karchuliyan,107,103346,53184,50162
23,430,03481,SUB-DISTRICT,Gurh,114,112715,58040,54675
23,431,00000,DISTRICT,Umaria,594,534214,273064,261150
23,431,03482,SUB-DISTRICT,Bandhogarh,101,91333,46626,44707
23,431,03483,SUB-DISTRICT,Chandia,126,89345,46077,43268
23,431,03484,SUB-DISTRICT,Manpur,211,228975,117072,111903
23,431,03485,SUB-DISTRICT,Pali,99,72667,36938,35729
23,431,03486,SUB-DISTRICT,Nowrozabad,57,51894,26351,25543
23,432,00000,DISTRICT,Neemuch ,675,580837,295013,285824
23,432,03487,SUB-DISTRICT,Jawad,108,110127,56078,54049
23,432,03488,SUB-DISTRICT,Singoli,157,87771,44715,43056
23,432,03489,SUB-DISTRICT,Neemuch,112,110958,56616,54342
23,432,03490,SUB-DISTRICT,Jiran,76,61311,31022,30289
23,432,03491,SUB-DISTRICT,Manasa,222,210670,106582,104088
23,433,00000,DISTRICT,Mandsaur,893,1062807,540987,521820
23,433,03492,SUB-DISTRICT,Bhanpura,82,123106,63386,59720
23,433,03493,SUB-DISTRICT,Malhargarh,168,170330,85911,84419
23,433,03494,SUB-DISTRICT,Garoth,101,120059,61102,58957
23,433,03495,SUB-DISTRICT,Shamgarh,94,101211,51676,49535
23,433,03496,SUB-DISTRICT,Mandsaur,158,194721,98906,95815
23,433,03497,SUB-DISTRICT,Daloda ,58,102538,51882,50656
23,433,03498,SUB-DISTRICT,Sitamau,159,175758,89681,86077
23,433,03499,SUB-DISTRICT,Suwasara,73,75084,38443,36641
23,434,00000,DISTRICT,Ratlam,1053,1020038,516468,503570
23,434,03500,SUB-DISTRICT,Piploda,90,130068,65952,64116
23,434,03501,SUB-DISTRICT,Jaora,145,159463,81215,78248
23,434,03502,SUB-DISTRICT,Alot,105,87855,44612,43243
23,434,03503,SUB-DISTRICT,Tal,86,92075,47100,44975
23,434,03504,SUB-DISTRICT,Sailana,239,122970,61735,61235
23,434,03505,SUB-DISTRICT,Bajna,127,80290,40361,39929
23,434,03506,SUB-DISTRICT,Rawti,93,84171,41893,42278
23,434,03507,SUB-DISTRICT,Ratlam,168,263146,133600,129546
23,435,00000,DISTRICT,Ujjain,1095,1207651,616353,591298
23,435,03508,SUB-DISTRICT,Khacharod,109,127079,64591,62488
23,435,03509,SUB-DISTRICT,Nagda,109,123183,62499,60684
23,435,03510,SUB-DISTRICT,Mahidpur,223,217329,111497,105832
23,435,03511,SUB-DISTRICT,Ghatiya,128,138861,70808,68053
23,435,03512,SUB-DISTRICT,Tarana,206,210713,107976,102737
23,435,03513,SUB-DISTRICT,Ujjain,131,157351,80030,77321
23,435,03514,SUB-DISTRICT,Badnagar,189,233135,118952,114183
23,436,00000,DISTRICT,Shajapur,1071,1219133,629273,589860
23,436,03515,SUB-DISTRICT,Susner,111,112615,57555,55060
23,436,03516,SUB-DISTRICT,Nalkheda,93,94685,48674,46011
23,436,03517,SUB-DISTRICT,Badod,139,121689,62346,59343
23,436,03518,SUB-DISTRICT,Agar,137,124960,64137,60823
23,436,03519,SUB-DISTRICT,Shajapur,144,162431,84207,78224
23,436,03520,SUB-DISTRICT,Gulana,93,133807,69398,64409
23,436,03521,SUB-DISTRICT,Moman Badodiya,102,115216,59549,55667
23,436,03522,SUB-DISTRICT,Shujalpur,131,164099,84941,79158
23,436,03523,SUB-DISTRICT,Kalapipal,121,189631,98466,91165
23,437,00000,DISTRICT,Dewas,1057,1111956,571720,540236
23,437,03524,SUB-DISTRICT,Tonk Khurd,108,125804,64575,61229
23,437,03525,SUB-DISTRICT,Sonkatch,128,133945,68536,65409
23,437,03526,SUB-DISTRICT,Dewas,221,216398,110962,105436
23,437,03527,SUB-DISTRICT,Kannod,64,94643,48714,45929
23,437,03528,SUB-DISTRICT,Satwas,97,112374,58165,54209
23,437,03529,SUB-DISTRICT,Bagli,177,173577,88462,85115
23,437,03530,SUB-DISTRICT,Hatpiplya,94,89193,45982,43211
23,437,03531,SUB-DISTRICT,Khategaon,168,166022,86324,79698
23,438,00000,DISTRICT,Dhar,1477,1772572,895113,877459
23,438,03532,SUB-DISTRICT,Badnawar,165,205523,103953,101570
23,438,03533,SUB-DISTRICT,Sardarpur,191,268552,136504,132048
23,438,03534,SUB-DISTRICT,Dhar,422,339043,172947,166096
23,438,03535,SUB-DISTRICT,Gandhwani,145,156046,77672,78374
23,438,03536,SUB-DISTRICT,Kukshi,194,284677,142249,142428
23,438,03537,SUB-DISTRICT,Dahi,61,105733,53261,52472
23,438,03538,SUB-DISTRICT,Manawar,198,277795,140183,137612
23,438,03539,SUB-DISTRICT,Dharampuri,101,135203,68344,66859
23,439,00000,DISTRICT,Indore,614,848988,436755,412233
23,439,03540,SUB-DISTRICT,Depalpur,146,180044,92410,87634
23,439,03541,SUB-DISTRICT,Hatod,59,71152,36273,34879
23,439,03542,SUB-DISTRICT,Sawer,125,171292,87819,83473
23,439,03543,SUB-DISTRICT,Indore,118,195847,101077,94770
23,439,03544,SUB-DISTRICT,Mhow ,166,230653,119176,111477
23,440,00000,DISTRICT,Khargone (West Nimar),1194,1574190,799396,774794
23,440,03545,SUB-DISTRICT,Barwaha,254,278531,142606,135925
23,440,03546,SUB-DISTRICT,Maheshwar,175,196278,99528,96750
23,440,03547,SUB-DISTRICT,Kasrawad,178,219959,112622,107337
23,440,03548,SUB-DISTRICT,Segaon,53,83487,42032,41455
23,440,03549,SUB-DISTRICT,Bhikangaon,131,175563,89089,86474
23,440,03550,SUB-DISTRICT,Khargone,91,113162,58017,55145
23,440,03551,SUB-DISTRICT,Gogaon,76,112458,57552,54906
23,440,03552,SUB-DISTRICT,Bhagwanpura,107,192996,96841,96155
23,440,03553,SUB-DISTRICT,Jhiranya,129,201756,101109,100647
23,441,00000,DISTRICT,Barwani ,696,1181812,594907,586905
23,441,03554,SUB-DISTRICT,Barwani,96,155557,78472,77085
23,441,03555,SUB-DISTRICT,Pati,109,162432,81796,80636
23,441,03556,SUB-DISTRICT,Thikri,54,72233,36990,35243
23,441,03557,SUB-DISTRICT,Anjad,46,63176,32068,31108
23,441,03558,SUB-DISTRICT,Rajpur,97,182156,91757,90399
23,441,03559,SUB-DISTRICT,Pansemal,103,130065,65205,64860
23,441,03560,SUB-DISTRICT,Niwali,68,112639,56108,56531
23,441,03561,SUB-DISTRICT,Sendhwa,77,174833,88051,86782
23,441,03562,SUB-DISTRICT,Varla,46,128721,64460,64261
23,442,00000,DISTRICT,Rajgarh,1677,1269357,648407,620950
23,442,03563,SUB-DISTRICT,Jirapur,215,168475,85240,83235
23,442,03564,SUB-DISTRICT,Khilchipur,317,163636,82839,80797
23,442,03565,SUB-DISTRICT,Rajgarh,375,199276,101753,97523
23,442,03566,SUB-DISTRICT,Biaora,277,220887,113597,107290
23,442,03567,SUB-DISTRICT,Sarangpur,135,148647,76148,72499
23,442,03568,SUB-DISTRICT,Narsinghgarh,240,235951,120991,114960
23,442,03569,SUB-DISTRICT,Pachore,118,132485,67839,64646
23,443,00000,DISTRICT,Vidisha,1536,1119257,591962,527295
23,443,03570,SUB-DISTRICT,Lateri,183,124793,66177,58616
23,443,03571,SUB-DISTRICT,Sironj,275,182120,96963,85157
23,443,03572,SUB-DISTRICT,Kurwai,206,143422,75707,67715
23,443,03573,SUB-DISTRICT,Basoda,176,130562,69129,61433
23,443,03574,SUB-DISTRICT,Tyonda,99,69136,36580,32556
23,443,03575,SUB-DISTRICT,Nateran,82,82718,43579,39139
23,443,03576,SUB-DISTRICT,Shamshabad,96,97169,51397,45772
23,443,03577,SUB-DISTRICT,Gyaraspur,117,69107,36495,32612
23,443,03578,SUB-DISTRICT,Gulabganj,75,54164,28394,25770
23,443,03579,SUB-DISTRICT,Vidisha,227,166066,87541,78525
23,444,00000,DISTRICT,Bhopal,501,454010,238025,215985
23,444,03580,SUB-DISTRICT,Berasia,290,232587,122462,110125
23,444,03581,SUB-DISTRICT,Huzur,211,221423,115563,105860
23,445,00000,DISTRICT,Sehore,1031,1062870,554636,508234
23,445,03582,SUB-DISTRICT,Sehore,154,165960,87204,78756
23,445,03583,SUB-DISTRICT,Shyampur,144,152354,80246,72108
23,445,03584,SUB-DISTRICT,Ashta,186,189752,98452,91300
23,445,03585,SUB-DISTRICT,Jawar,96,100255,51960,48295
23,445,03586,SUB-DISTRICT,Ichhawar,143,147086,76243,70843
23,445,03587,SUB-DISTRICT,Nasrullaganj,128,152475,79235,73240
23,445,03588,SUB-DISTRICT,Budni,82,75098,39688,35410
23,445,03589,SUB-DISTRICT,Rehti,98,79890,41608,38282
23,446,00000,DISTRICT,Raisen,1424,1028172,539960,488212
23,446,03590,SUB-DISTRICT,Raisen,214,173496,90791,82705
23,446,03591,SUB-DISTRICT,Gairatganj,163,106834,56323,50511
23,446,03592,SUB-DISTRICT,Begamganj,207,112479,59708,52771
23,446,03593,SUB-DISTRICT,Goharganj,219,161466,84619,76847
23,446,03594,SUB-DISTRICT,Baraily,111,107656,56873,50783
23,446,03595,SUB-DISTRICT,Badi,114,92100,48598,43502
23,446,03596,SUB-DISTRICT,Silwani,241,136151,70806,65345
23,446,03597,SUB-DISTRICT,Udaipura,155,137990,72242,65748
23,447,00000,DISTRICT,Betul,1344,1266211,640358,625853
23,447,03598,SUB-DISTRICT,Bhainsdehi,286,277334,140050,137284
23,447,03599,SUB-DISTRICT,Athner,98,94878,48292,46586
23,447,03600,SUB-DISTRICT,Betul ,189,166219,84661,81558
23,447,03601,SUB-DISTRICT,Chicholi,79,77513,38950,38563
23,447,03602,SUB-DISTRICT,Ghoda Dongri,160,139904,69991,69913
23,447,03603,SUB-DISTRICT,Shahpur,126,107350,54056,53294
23,447,03604,SUB-DISTRICT,Multai,254,257102,130341,126761
23,447,03605,SUB-DISTRICT,Amla,152,145911,74017,71894
23,448,00000,DISTRICT,Harda ,511,451101,233312,217789
23,448,03606,SUB-DISTRICT,Khirkiya,80,67309,34874,32435
23,448,03607,SUB-DISTRICT,Sirali,100,82167,42309,39858
23,448,03608,SUB-DISTRICT,Harda,73,79665,41314,38351
23,448,03609,SUB-DISTRICT,Handiya,99,71501,37319,34182
23,448,03610,SUB-DISTRICT,Timarni,53,54427,28376,26051
23,448,03611,SUB-DISTRICT,Rehatgaon,106,96032,49120,46912
23,449,00000,DISTRICT,Hoshangabad,921,851364,445062,406302
23,449,03612,SUB-DISTRICT,Seoni-Malwa,176,156688,81662,75026
23,449,03613,SUB-DISTRICT,Itarsi,122,123325,63831,59494
23,449,03614,SUB-DISTRICT,Hoshangabad,40,47761,25194,22567
23,449,03615,SUB-DISTRICT,Dolariya,52,48063,25119,22944
23,449,03616,SUB-DISTRICT,Babai,105,117623,61565,56058
23,449,03617,SUB-DISTRICT,Sohagpur,159,124144,65277,58867
23,449,03618,SUB-DISTRICT,Pipariya,144,108078,56906,51172
23,449,03619,SUB-DISTRICT,Bankhedi,123,125682,65508,60174
23,450,00000,DISTRICT,Katni ,905,1028499,525188,503311
23,450,03620,SUB-DISTRICT,Murwara,118,147636,75381,72255
23,450,03621,SUB-DISTRICT,Rithi,112,127211,64736,62475
23,450,03622,SUB-DISTRICT,Barhi,50,89566,45536,44030
23,450,03623,SUB-DISTRICT,Badwara,106,104196,53464,50732
23,450,03624,SUB-DISTRICT,Vijayraghavgarh,133,183147,93790,89357
23,450,03625,SUB-DISTRICT,Bahoriband,185,198914,101338,97576
23,450,03626,SUB-DISTRICT,Dhimarkheda,201,177829,90943,86886
23,451,00000,DISTRICT,Jabalpur,1377,1023255,527031,496224
23,451,03627,SUB-DISTRICT,Sihora,149,135599,69526,66073
23,451,03628,SUB-DISTRICT,Majholi,209,156088,80305,75783
23,451,03629,SUB-DISTRICT,Patan,217,130074,67624,62450
23,451,03630,SUB-DISTRICT,Shahpura,226,178109,92097,86012
23,451,03631,SUB-DISTRICT,Jabalpur,188,163522,85152,78370
23,451,03632,SUB-DISTRICT,Panagar,196,141276,73403,67873
23,451,03633,SUB-DISTRICT,Kundam,192,118587,58924,59663
23,452,00000,DISTRICT,Narsimhapur,1035,888314,462699,425615
23,452,03634,SUB-DISTRICT,Gotegaon,244,168055,87353,80702
23,452,03635,SUB-DISTRICT,Gadarwara,350,363742,190366,173376
23,452,03636,SUB-DISTRICT,Narsimhapur,200,152587,78894,73693
23,452,03637,SUB-DISTRICT,Kareli,139,122088,63411,58677
23,452,03638,SUB-DISTRICT,Tendukheda,102,81842,42675,39167
23,453,00000,DISTRICT,Dindori ,901,672206,335393,336813
23,453,03639,SUB-DISTRICT,Shahpura,301,206050,102720,103330
23,453,03640,SUB-DISTRICT,Dindori ,600,466156,232673,233483
23,454,00000,DISTRICT,Mandla,1203,924716,459151,465565
23,454,03641,SUB-DISTRICT,Niwas,174,116343,57517,58826
23,454,03642,SUB-DISTRICT,Narayanganj,185,108911,54565,54346
23,454,03643,SUB-DISTRICT,Mandla,171,151026,75722,75304
23,454,03644,SUB-DISTRICT,Ghughari,183,172823,84634,88189
23,454,03645,SUB-DISTRICT,Bichhiya,333,247895,123313,124582
23,454,03646,SUB-DISTRICT,Nainpur,157,127718,63400,64318
23,455,00000,DISTRICT,Chhindwara,1906,1585739,806199,779540
23,455,03647,SUB-DISTRICT,Tamia,174,114176,57684,56492
23,455,03648,SUB-DISTRICT,Amarwara,149,144922,73567,71355
23,455,03649,SUB-DISTRICT,Harrai,210,124188,61843,62345
23,455,03650,SUB-DISTRICT,Chaurai,184,176514,90994,85520
23,455,03651,SUB-DISTRICT,Jamai,261,182162,91621,90541
23,455,03652,SUB-DISTRICT,Parasia,90,83765,42610,41155
23,455,03653,SUB-DISTRICT,Umreth,101,91457,46365,45092
23,455,03654,SUB-DISTRICT,Chhindwara,124,147103,75293,71810
23,455,03655,SUB-DISTRICT,Mohkhed,182,168340,85755,82585
23,455,03656,SUB-DISTRICT,Sausar,130,118282,60833,57449
23,455,03657,SUB-DISTRICT,Bichhua,142,87691,44463,43228
23,455,03658,SUB-DISTRICT,Pandhurna,159,147139,75171,71968
23,456,00000,DISTRICT,Seoni,1579,1215241,612314,602927
23,456,03659,SUB-DISTRICT,Lakhnadon,287,190848,96444,94404
23,456,03660,SUB-DISTRICT,Chhapara,157,107653,54477,53176
23,456,03661,SUB-DISTRICT,Ghansaur,229,135542,68288,67254
23,456,03662,SUB-DISTRICT,Dhanora,114,85066,42997,42069
23,456,03663,SUB-DISTRICT,Keolari,182,148546,74430,74116
23,456,03664,SUB-DISTRICT,Seoni,289,245155,125383,119772
23,456,03665,SUB-DISTRICT,Barghat,138,185536,92107,93429
23,456,03666,SUB-DISTRICT,Kurai,183,116895,58188,58707
23,457,00000,DISTRICT,Balaghat,1272,1456882,719794,737088
23,457,03667,SUB-DISTRICT,Katangi,60,86448,42465,43983
23,457,03668,SUB-DISTRICT,Tirodi,65,70950,35232,35718
23,457,03669,SUB-DISTRICT,Waraseoni,76,148797,73639,75158
23,457,03670,SUB-DISTRICT,Khairlanji,81,147208,72616,74592
